eid	pid	name	entity
569	654790	authority-website-mini-course	654790
570	845626	introduction-to-freelancing	845626
571	839478	how-to-become-a-freelance-editor	839478
572	79860	tecnicas-para-ganar-dinero-y-olvidarte-de-la-oficina	79860
573	728780	business-school-basic-introduction-to-accounting-the-easy-way-mba	728780
574	306906	unconventional-entrepreneur	306906
575	632980	get-more-twitter-followers	632980
576	515398	how-to-make-promo-videos	515398
577	54566	basics-of-starting-an-online-business	54566
578	1050058	amazon-fba-research-find-and-source-a-profitable-product	1050058
579	498224	fiverr-animator	498224
580	445920	introduction-to-audacity-audio-software	445920
581	1345240	make-money-become-a-shopify-expert-from-zero-to-hero	1345240
582	404576	set-up-professional-business-email-addresses	404576
583	1221770	powernetworker	1221770
584	719322	how-to-deliver-memorable-elevator-pitches	719322
585	1048958	limitless-entrepreneur-psychology	1048958
586	627298	how-to-sell-on-amazon-basics	627298
587	508588	start-a-bookstore-for-your-school-business-church-or-club	508588
588	1046200	8-figure-business	1046200
589	541428	the-power-of-motivation	541428
590	278809	freelance-jumpstart	278809
591	887636	the-best-affiliates-to-work-with	887636
592	1091958	coaches-guide-to-passive-income-using-clickfunnels	1091958
593	896042	entrepreneurship-getting-started-as-an-entrepreneur	896042
594	75742	quantum-leap-your-business-in-6-weeks	75742
595	1056952	low-cost-business-models	1056952
596	253536	start-an-online-t-shirt-business-at-zero-cost	253536
597	8467	the-lean-startup	8467
598	618962	the-art-of-negotiation	618962
599	1272566	bg-tube-tips-and-tricks-to-earn-a-living-online	1272566
600	363578	tap-into-kindle-best-sellers-using-my-proven-30-day-launch	363578
601	889354	teach-online-course-creation-masterclass	889354
602	854228	how-to-setup-web-hosting-fast-and-low-cost	854228
603	422476	be-a-fiverr-top-seller	422476
604	667500	desenvolva-as-10-caracteristicas-dos-empreendedores	667500
605	533422	domain-parking-business	533422
606	594468	form-joint-venture-partnerships-to-sell-online-courses	594468
607	729224	start-every-morning-every-day-this-way-to-have-a-great-2016	729224
608	928478	intellectual-property-inventors-entrepreneurs-creators	928478
609	887542	bmc-da-ideia-ao-seu-primeiro-negocio	887542
610	604314	personalbrand	604314
611	673658	curso-empreendedorismo-estacio	673658
612	1769	the-lean-startup-debunking-myths-of-entrepreneurship	1769
613	406458	how-to-win-new-business	406458
614	430706	antonmethod	430706
615	758818	learn-clickbank-affiliate-marketing-to-earn-a-passive-income	758818
616	631656	god-wants-you-to-be-an-entrepreneur-learn-what-why-how	631656
617	874112	entrepreneurship-the-making-of-a-great-entrepreneur	874112
618	631854	residual-income	631854
619	1029864	small-business-success-previews	1029864
620	337074	make-passive-income-selling-digital-info-products-courses	337074
621	799708	5-must-have-content-pages-for-entrepreneurs	799708
622	187850	how-to-start-a-website-for-writers-artists-creative-types	187850
623	759126	como-investir-em-uma-franquia	759126
624	802028	onlinecourses	802028
625	702928	how-to-start-with-freelancing-a-complete-how-to-guide	702928
626	272678	how-to-start-an-online-business-from-home	272678
627	531984	jvzoo-mastery	531984
628	631660	believe-it-your-obituary-is-how-you-build-a-business-plan	631660
629	124758	startup-selling-sell-more-stuff-free-version	124758
630	819862	empreendedorismo-digital	819862
631	220926	work-from-home-as-a-virtual-assistant	220926
632	1084036	emprendimiento-con-el-campo-de-juego-para-emprender	1084036
633	449542	entrepreneurial-mindset-and-toolkit	449542
634	547072	customer-service-keep-em-coming-back	547072
635	233966	curso-de-empreendedorismo	233966
636	468916	empresa-de-marketing-online	468916
637	733452	curso-profissional-coach-empreendedor	733452
638	26090	successful-crowdfunding-how-to-win-backers-and-raise-funds	26090
639	807164	how-to-create-your-own-software-company	807164
640	515532	siliconvalleyforbeginners	515532
641	881914	the-business-of-design	881914
642	519498	from-start-up-to-scaleup	519498
643	511168	las-3-claves-basicas-para-crear-tus-suenos	511168
644	482996	design-thinking-for-entrepreneurs-startups-part-1	482996
645	974826	5-tools-to-maximize-leasing-properties	974826
646	733468	como-abrir-uma-empresa-iniciar-um-negocio-escalavel	733468
647	320550	7-steps-to-business-enlightenment	320550
648	625390	howtomakemoneyfromhome	625390
649	783526	ganar-dinero-desde-casa-trabajando-freelance	783526
650	812838	vital-study-for-inventors-entrepreneurs	812838
651	166170	empresas-individuales-en-mercados-de-subsistencia	166170
652	490382	plano-de-carreira-intraempreendedorismo	490382
653	471530	curso-de-politica-e-liberdade	471530
654	151362	entrepreneurship-in-arabic	151362
655	852192	chris-anderson-on-public-speaking	852192
656	196152	writing-with-flair-how-to-become-an-exceptional-writer	196152
657	736456	ninja-writing-the-four-levels-of-writing-mastery	736456
658	1325746	writing-with-flair-second-edition	1325746
659	963844	editing-mastery	963844
660	994402	danrather	994402
661	1098006	the-complete-presentation-and-public-speaking-speech-course	1098006
662	1007244	schwarze-rhetorik-manipulation-durch-sprache	1007244
663	335610	writing-for-business	335610
664	484114	punctuation-mastery	484114
665	144228	7-comedic-habits-to-be-consistently-funnier-presenting	144228
666	672842	reverse-engineer-riveting-fiction-write-best-selling-books	672842
667	1280842	public-speaker-training-workshop-facilitator-certification	1280842
668	722080	rhetorik-crashkurs	722080
669	833052	writing-mastery-productivity-hacks-for-writers	833052
670	38097	becoming-a-writer-exercises	38097
671	701188	neuro-negotiation-system-become-number-one-negotiator-and-make-or-save-money	701188
672	394084	copywriting-how-to-write-a-white-paper	394084
673	994426	networking-growth-hacks-take-your-career-to-the-next-level	994426
674	572350	how-to-make-a-great-first-impression	572350
675	760814	camera-confidence-media-training	760814
676	683506	assertiveness-and-confidence-course-udemy	683506
677	1332152	3-step-writing-system	1332152
678	1050850	speak-like-a-ted-speaker	1050850
679	139200	powerful-speaking	139200
680	1124508	boost-your-sales-by-learning-customers-psychologybehaviour	1124508
681	827314	writing-mastery-creating-high-concept-ideas-that-sell	827314
682	1113656	instant-voice-training	1113656
683	718870	helping-writers-to-write-and-keep-writing	718870
684	691712	how-to-succeed-with-kindle-short-reads	691712
685	206886	sparkwords	206886
686	1163876	esl-understand-business-english	1163876
687	856314	dead-easy-dialogue	856314
688	137144	give-a-dazzling-keynote-presentation	137144
689	28903	novelwriting	28903
690	461546	how-to-make-a-talking-head-video	461546
691	276058	presentation-bootcamp-hands-on-presentation-skills-training	276058
692	830978	sticky-steps-to-creating-killer-presentations	830978
693	1157514	the-art-of-negotiation-become-a-master-negotiator	1157514
694	376096	narrative-voice-for-novelists	376096
695	723280	self-publish-an-ebook	723280
696	397676	writing-comedy-for-business	397676
697	921602	reverse-engineer-riveting-fiction-2-the-next-level	921602
698	139166	conscious-listening	139166
699	30704	storytelling-for-business	30704
700	1059808	eloquence	1059808
701	20743	who-me-give-a-presentation-become-a-powerspeaker	20743
702	965194	video-presentation-skills-how-to-be-confident-on-camera	965194
703	86192	stuttering-treatment-the-abcs-of-smoother-speech	86192
704	159998	how-to-write-a-nonfiction-book-that-actually-sells	159998
705	408556	the-art-of-communications	408556
706	242856	writing-that-sells-techniques-that-will-transform-writing	242856
707	409306	fiction-writing-write-polish-and-publish-your-first-novel	409306
708	296403	advanced-public-speaking	296403
709	1343962	secret-sauce-of-great-writing-2nd-edition	1343962
710	56713	write-the-book-inside-you	56713
711	196320	advancedcommunicationskills	196320
712	427836	how-to-become-a-fast-and-confident-writer	427836
713	242886	the-ultimate-public-speaking-course	242886
714	932802	public-speaking-blueprint	932802
715	549516	networking-for-entrepreneurs	549516
716	1234888	be-live-in-five-on-belive-tv	1234888
717	171838	secret-sauce-of-great-writing	171838
718	878046	how-to-have-a-great-voice-a-powerful-personal-presence	878046
719	1076610	on-writing-and-stories	1076610
720	26589	technical-writing-and-editing	26589
721	1333640	10-free-blogging-tools	1333640
722	629374	blogging-start-a-blog	629374
723	365070	how-to-find-easy-markets-to-publish-and-profit-from	365070
724	77652	deliver-money-making-presentations-put-power-in-your-pitch	77652
725	1261538	negotiation-how-to-craft-agreements-that-give-everyone-more	1261538
726	1335042	the-art-of-public-speaking-become-a-confident-presenter	1335042
727	481434	communicate-for-business-write-email-close-the-loop	481434
728	224944	language-of-success	224944
729	441848	business-writing-that-gets-results	441848
730	560720	charisma-mastery	560720
731	103602	enhance-your-speaking-voice	103602
732	60318	presentationblueprint	60318
733	414930	storytelling-for-public-speakers-from-zero-to-hero	414930
734	600608	using-emotional-intelligence-and-managing-aggressive-people	600608
735	125200	how-to-release-the-fear-of-public-speaking	125200
736	285934	build-better-relationships	285934
737	137250	world-class-train-the-trainer-program	137250
738	371666	beginners-guide-eight-steps-to-sterling-prose	371666
739	281634	eliminate-your-fear-of-public-speaking	281634
740	293126	how-to-negotiate-salary-for-a-new-job-offer-pro-edition	293126
741	579468	writing-easily-write-a-how-to-book-that-sells	579468
742	1074696	learn-business-dress-code	1074696
743	801182	powerpoint-in-action-how-to-build-a-persuasive-presentation	801182
744	321716	manuscriptin60days	321716
745	846566	aidda-is-the-key-secret-to-being-a-successful-entrepreneur	846566
746	1038008	learn-how-to-give-effective-feedback-to-employees	1038008
747	484088	communication-strategies2	484088
748	450914	public-speaking-essentials	450914
749	467596	business-presentation	467596
750	1034860	learn-how-to-manage-difficult-conversations-in-business	1034860
751	470846	report-writing	470846
752	265642	being-an-effective-presenter	265642
753	409634	how-i-write-an-ebook-in-1-day-with-no-fancy-tools-or-tricks	409634
754	1066422	body-language-basics-in-business-world	1066422
755	224138	the-engaging-presenter	224138
756	342762	how-to-speak-on-the-telephone	342762
757	25671	how-to-write-a-research-paper	25671
758	64846	intercultural	64846
759	280384	writing-dynamic-dialogue-1-basics	280384
760	336400	power-pitch-use-presentations-to-sell-your-ideas-to-anyone	336400
761	194608	mcg-difcon-how-to-with-7	194608
762	334330	make-your-speech-more-impactful	334330
763	23881	how-to-ask-powerful-questions-sales-success-webinar-series	23881
764	126290	how-to-get-amazing-deals-at-flea-markets	126290
765	478138	deliver-meaningful-feedback-inspire-performance	478138
766	799262	how-to-easily-structure-your-presentation-for-impact	799262
767	584666	conflict-resolution-skills	584666
768	383604	social-media-ethics	383604
769	323448	communication-fundamentals-1-structure	323448
770	673654	become-a-product-manager-learn-the-skills-get-a-job	673654
771	646076	scrum-master-training	646076
772	508302	the-complete-product-management-course	508302
773	482564	new-manager-training	482564
774	48044	designing-gamification-level-1-certification	48044
775	1189242	successfully-deploy-microsoft-dynamics-365-for-businesses	1189242
776	51345	the21principles	51345
777	868432	neuro-7step-salary-negotiation-system-to-double-your-salary-fast	868432
778	1332992	leadership-psychology-negotiation-and-influencing-secrets	1332992
779	939930	agile-product-management-scrum	939930
780	129118	productmanagement101	129118
781	679990	productmanagementinterview	679990
782	613808	practical-leadership	613808
783	614584	introduction-to-organizations	614584
784	727526	agile-professional-certification-preparation-pmi-acp	727526
785	636348	get-into-the-top-business-schools-mba-admissions-secrets	636348
786	1001908	manager-masterclass-develop-your-leadership-skills	1001908
787	47666	systemize-automate-delegate	47666
788	615558	organizational-design	615558
789	622130	organizational-change	622130
790	164682	process-leader-framework	164682
791	852606	coaching-leaders-for-success	852606
792	878272	become-a-great-manager-in-30-days-for-beginners	878272
793	357898	leadership-ultimate-training-for-first-time-managers	357898
794	484014	quality-systems-models-and-practice	484014
795	242512	six-sigma-black-belt-training-and-certification	242512
796	34268	iso-9001-qms-auditor-lead-auditor-course	34268
797	1189148	growth-team	1189148
798	170844	learn-the-leadership-secrets-of-top-income-earners	170844
799	684890	effective-problem-solving-and-decision-making	684890
800	1094032	power-bi-the-ultimate-orientation	1094032
801	842300	management-consulting-productivity-hacks	842300
802	354886	iso-9001	354886
803	74074	designing-gamification-level-2-expert-certification	74074
804	1071124	quality-essentials	1071124
805	437860	effectively-managing-employee-performance	437860
806	1297046	management-skills-objective-setting	1297046
807	115440	applied-innovation	115440
808	280332	marketup	280332
809	429062	new-manager	429062
810	640940	customer-how-to-manage-customer-feedback	640940
811	189116	team-kata	189116
812	1239992	your-quick-guide-to-business-management	1239992
813	474246	management-101	474246
814	358740	leadership-advanced-training-for-experienced-managers	358740
815	582648	culture-how-to-support-team-culture	582648
816	582750	culture-how-to-motivate-your-team	582750
817	427140	management-101-essential-skills-for-first-time-managers	427140
818	965044	creating-an-environment-based-on-respect	965044
819	292038	quality-management	292038
820	78104	habilidades-gerenciales-para-el-pequeno-empresario	78104
